event_type,event_cause,latitude,longitude,requires_road_closure,start_datetime,status,corridor,priority,police_station,zone,junction,hour,weekday,is_weekend,fingerprint
planned,construction,12.9695049,77.7006885,False,2023-12-15 21:01:38.834000+00:00,closed,ORR East 2,High,HAL Old Airport,East Zone 1,Unknown,21.0,Friday,False,"
    Event Type: planned
    Cause: construction
    Corridor: ORR East 2
    Police Station: HAL Old Airport
    Zone: East Zone 1
    Priority: High
    Road Closure: False
    Hour: 21.0
    Day: Friday
    Weekend: False
    "
unplanned,construction,13.0447135,77.5828156,False,2024-01-27 06:22:23.831000+00:00,active,ORR North 2,High,Kodigehalli,Unknown,Unknown,6.0,Saturday,True,"
    Event Type: unplanned
    Cause: construction
    Corridor: ORR North 2
    Police Station: Kodigehalli
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 6.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0114761,77.6158094,False,2023-12-15 21:42:21.701000+00:00,closed,Non-corridor,Low,K.G. Halli,North Zone 1,Unknown,21.0,Friday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: K.G. Halli
    Zone: North Zone 1
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Friday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.02419,77.585095,False,2024-01-14 03:02:26.398000+00:00,closed,Bellary Road 1,High,R.T. Nagar,North Zone 2,Unknown,3.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: R.T. Nagar
    Zone: North Zone 2
    Priority: High
    Road Closure: False
    Hour: 3.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0248967,77.5852933,False,2024-01-14 02:56:18.533000+00:00,closed,Bellary Road 1,High,R.T. Nagar,North Zone 2,Unknown,2.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: R.T. Nagar
    Zone: North Zone 2
    Priority: High
    Road Closure: False
    Hour: 2.0
    Day: Sunday
    Weekend: True
    "
unplanned,pot_holes,12.8536781,77.5886266,False,2023-12-15 22:21:21.283000+00:00,active,Non-corridor,Low,Hulimavu,South Zone 1,Unknown,22.0,Friday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Friday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9966811,77.5847663,False,2024-01-27 18:54:07.153000+00:00,closed,Bellary Road 1,High,High ground,Unknown,Unknown,18.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: High ground
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 18.0
    Day: Saturday
    Weekend: True
    "
unplanned,pot_holes,12.8558281,77.5891032,False,2023-12-15 22:30:35.168000+00:00,active,Bannerghata Road,High,Hulimavu,South Zone 1,Unknown,22.0,Friday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Bannerghata Road
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Friday
    Weekend: False
    "
unplanned,road_conditions,13.0031856,77.6817413,False,2023-12-15 22:40:58.560000+00:00,closed,ORR East 2,High,K.R. Pura,East Zone 2,Unknown,22.0,Friday,False,"
    Event Type: unplanned
    Cause: road_conditions
    Corridor: ORR East 2
    Police Station: K.R. Pura
    Zone: East Zone 2
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Friday
    Weekend: False
    "
unplanned,pot_holes,12.9006323,77.5437131,False,2023-12-15 22:49:24.516000+00:00,closed,Non-corridor,Low,K.S. Layout,South Zone 1,Unknown,22.0,Friday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: K.S. Layout
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Friday
    Weekend: False
    "
unplanned,pot_holes,12.8985353,77.5444672,False,2023-12-15 22:52:27.544000+00:00,closed,Non-corridor,Low,K.S. Layout,South Zone 1,Unknown,22.0,Friday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: K.S. Layout
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Friday
    Weekend: False
    "
unplanned,pot_holes,12.8985353,77.5444672,False,2023-12-15 22:51:52.715000+00:00,closed,Non-corridor,Low,K.S. Layout,South Zone 1,Unknown,22.0,Friday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: K.S. Layout
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Friday
    Weekend: False
    "
unplanned,pot_holes,12.9005867,77.5438265,False,2023-12-15 22:50:37.082000+00:00,closed,Non-corridor,Low,K.S. Layout,South Zone 1,Unknown,22.0,Friday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: K.S. Layout
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Friday
    Weekend: False
    "
unplanned,pot_holes,12.8987151,77.5434386,False,2023-12-15 22:53:50.627000+00:00,closed,Non-corridor,Low,K.S. Layout,South Zone 1,Unknown,22.0,Friday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: K.S. Layout
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Friday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0013317,77.5254817,False,2024-01-14 05:53:40.193000+00:00,closed,Non-corridor,Low,Rajajinagar,West Zone 1,Unknown,5.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Rajajinagar
    Zone: West Zone 1
    Priority: Low
    Road Closure: False
    Hour: 5.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0628382,77.457775,True,2023-12-15 21:06:07.231000+00:00,closed,Non-corridor,Low,No Police Station,Unknown,Unknown,21.0,Friday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 21.0
    Day: Friday
    Weekend: False
    "
unplanned,test_demo,13.0008764,77.5253349,False,2024-01-14 07:13:53.233000+00:00,closed,Non-corridor,Low,Rajajinagar,West Zone 1,Unknown,7.0,Sunday,True,"
    Event Type: unplanned
    Cause: test_demo
    Corridor: Non-corridor
    Police Station: Rajajinagar
    Zone: West Zone 1
    Priority: Low
    Road Closure: False
    Hour: 7.0
    Day: Sunday
    Weekend: True
    "
unplanned,pot_holes,12.8957185,77.5858889,False,2023-12-16 00:11:33.584000+00:00,active,Non-corridor,Low,J.P. Nagar,South Zone 2,Unknown,0.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: J.P. Nagar
    Zone: South Zone 2
    Priority: Low
    Road Closure: False
    Hour: 0.0
    Day: Saturday
    Weekend: True
    "
unplanned,pot_holes,12.8734856,77.6249806,False,2023-12-16 01:24:33.893000+00:00,active,Non-corridor,Low,Hulimavu,South Zone 1,Unknown,1.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Saturday
    Weekend: True
    "
unplanned,pot_holes,12.8732336,77.6250213,False,2023-12-16 01:23:15.953000+00:00,active,Non-corridor,Low,Hulimavu,South Zone 1,Unknown,1.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.862841,77.5909922,False,2023-12-16 00:02:08.463000+00:00,closed,Bannerghata Road,High,Hulimavu,South Zone 1,Unknown,0.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bannerghata Road
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: High
    Road Closure: False
    Hour: 0.0
    Day: Saturday
    Weekend: True
    "
unplanned,pot_holes,12.8734226,77.6251124,False,2023-12-16 01:25:10.679000+00:00,active,Non-corridor,Low,Hulimavu,South Zone 1,Unknown,1.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Saturday
    Weekend: True
    "
unplanned,others,12.8873546,77.7383875,False,2024-01-14 07:27:58.255000+00:00,active,Non-corridor,Low,No Police Station,Unknown,Unknown,7.0,Sunday,True,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 7.0
    Day: Sunday
    Weekend: True
    "
unplanned,pot_holes,12.8733786,77.6251986,False,2023-12-16 01:25:51.052000+00:00,active,Non-corridor,Low,Hulimavu,South Zone 1,Unknown,1.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0018255,77.5839711,False,2024-01-14 04:59:58.238000+00:00,closed,Bellary Road 1,High,Sadashivanagar,West Zone 2,Unknown,4.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9983001,77.5844179,False,2024-01-14 04:45:40.089000+00:00,closed,Bellary Road 1,High,Sadashivanagar,West Zone 2,Unknown,4.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Sunday
    Weekend: True
    "
unplanned,pot_holes,12.8732948,77.6249204,False,2023-12-16 01:28:14.384000+00:00,active,Non-corridor,Low,Hulimavu,South Zone 1,Unknown,1.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Saturday
    Weekend: True
    "
unplanned,pot_holes,12.8733061,77.6249084,False,2023-12-16 01:27:49.027000+00:00,active,Non-corridor,Low,Hulimavu,South Zone 1,Unknown,1.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0566434,77.4730025,False,2024-01-14 08:09:17.983000+00:00,closed,Non-corridor,Low,No Police Station,Unknown,Unknown,8.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 8.0
    Day: Sunday
    Weekend: True
    "
unplanned,pot_holes,12.8732949,77.6249151,False,2023-12-16 01:28:35.341000+00:00,active,Non-corridor,Low,Hulimavu,South Zone 1,Unknown,1.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0542733,77.7627317,True,2024-01-14 17:53:20.642000+00:00,closed,Non-corridor,Low,K.R. Pura,Unknown,Unknown,17.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: K.R. Pura
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 17.0
    Day: Sunday
    Weekend: True
    "
unplanned,pot_holes,12.8067551,77.663391,False,2023-12-16 03:40:34.466000+00:00,active,Non-corridor,Low,Electronic City,Unknown,Unknown,3.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Electronic City
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 3.0
    Day: Saturday
    Weekend: True
    "
unplanned,pot_holes,12.8947067,77.6258933,False,2023-12-16 04:15:31.739000+00:00,active,Non-corridor,Low,Madiwala,South Zone 2,Unknown,4.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Madiwala
    Zone: South Zone 2
    Priority: Low
    Road Closure: False
    Hour: 4.0
    Day: Saturday
    Weekend: True
    "
unplanned,road_conditions,13.0376493,77.6521579,False,2023-12-16 04:12:42.710000+00:00,closed,Non-corridor,Low,Hennuru,East Zone 2,Unknown,4.0,Saturday,True,"
    Event Type: unplanned
    Cause: road_conditions
    Corridor: Non-corridor
    Police Station: Hennuru
    Zone: East Zone 2
    Priority: Low
    Road Closure: False
    Hour: 4.0
    Day: Saturday
    Weekend: True
    "
unplanned,pot_holes,12.8932515,77.6215089,False,2023-12-16 04:14:32.160000+00:00,active,Non-corridor,Low,Madiwala,South Zone 2,Unknown,4.0,Saturday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Madiwala
    Zone: South Zone 2
    Priority: Low
    Road Closure: False
    Hour: 4.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9448609,77.7470882,True,2024-01-14 18:43:55.810000+00:00,closed,Non-corridor,Low,Whitefield,East Zone 1,Unknown,18.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Whitefield
    Zone: East Zone 1
    Priority: Low
    Road Closure: True
    Hour: 18.0
    Day: Sunday
    Weekend: True
    "
unplanned,road_conditions,13.0489099,77.6456761,False,2024-01-14 21:36:58.514000+00:00,closed,Non-corridor,Low,Hennuru,East Zone 2,Unknown,21.0,Sunday,True,"
    Event Type: unplanned
    Cause: road_conditions
    Corridor: Non-corridor
    Police Station: Hennuru
    Zone: East Zone 2
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9996438,77.6665625,False,2024-01-14 20:31:50.552000+00:00,closed,ORR North 1,High,Banaswadi,East Zone 2,Unknown,20.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR North 1
    Police Station: Banaswadi
    Zone: East Zone 2
    Priority: High
    Road Closure: False
    Hour: 20.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.2037217,77.66538,False,2024-01-27 22:03:46.585000+00:00,closed,Non-corridor,Low,Devanahalli Airport,Unknown,Unknown,22.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Devanahalli Airport
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0480034,77.5001494,False,2023-12-16 20:47:49.167000+00:00,closed,Non-corridor,Low,Chikkabanavara,North Zone 2,Unknown,20.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Chikkabanavara
    Zone: North Zone 2
    Priority: Low
    Road Closure: False
    Hour: 20.0
    Day: Saturday
    Weekend: True
    "
planned,construction,13.0395111,77.6413561,False,2023-12-16 19:39:03.642000+00:00,closed,Airport New South Road,High,Hennuru,North Zone 1,Unknown,19.0,Saturday,True,"
    Event Type: planned
    Cause: construction
    Corridor: Airport New South Road
    Police Station: Hennuru
    Zone: North Zone 1
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Saturday
    Weekend: True
    "
unplanned,accident,12.973092,77.5130496,False,2024-01-27 21:19:07.740000+00:00,closed,Non-corridor,Low,Jnanabharathi,Unknown,Unknown,21.0,Saturday,True,"
    Event Type: unplanned
    Cause: accident
    Corridor: Non-corridor
    Police Station: Jnanabharathi
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9145203,77.568181,False,2024-01-27 20:31:02.644000+00:00,closed,ORR West 1,High,K.S. Layout,Unknown,Unknown,20.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR West 1
    Police Station: K.S. Layout
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 20.0
    Day: Saturday
    Weekend: True
    "
unplanned,others,12.91014575,77.48021156,False,2024-01-15 04:29:30.917000+00:00,closed,Mysore Road,High,Kengeri,West Zone 1,Unknown,4.0,Monday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Mysore Road
    Police Station: Kengeri
    Zone: West Zone 1
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Monday
    Weekend: False
    "
unplanned,accident,13.0040774,77.5841625,False,2023-12-16 22:10:23.844000+00:00,closed,Bellary Road 1,High,Sadashivanagar,West Zone 2,Unknown,22.0,Saturday,True,"
    Event Type: unplanned
    Cause: accident
    Corridor: Bellary Road 1
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Saturday
    Weekend: True
    "
planned,construction,13.0491164,77.6454881,True,2024-01-15 03:36:55.046000+00:00,closed,Non-corridor,Low,Hennuru,East Zone 2,Unknown,3.0,Monday,False,"
    Event Type: planned
    Cause: construction
    Corridor: Non-corridor
    Police Station: Hennuru
    Zone: East Zone 2
    Priority: Low
    Road Closure: True
    Hour: 3.0
    Day: Monday
    Weekend: False
    "
unplanned,congestion,12.9387831,77.7472987,False,2024-01-14 22:49:52.945000+00:00,closed,Non-corridor,Low,Whitefield,East Zone 1,Unknown,22.0,Sunday,True,"
    Event Type: unplanned
    Cause: congestion
    Corridor: Non-corridor
    Police Station: Whitefield
    Zone: East Zone 1
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0007914,77.5840477,False,2024-01-15 03:10:59.738000+00:00,closed,Bellary Road 1,High,Sadashivanagar,West Zone 2,Unknown,3.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 3.0
    Day: Monday
    Weekend: False
    "
unplanned,construction,13.0195812,77.5396672,False,2024-01-27 23:53:54.734000+00:00,active,Non-corridor,Low,Yeshwanthpura,Unknown,Unknown,23.0,Saturday,True,"
    Event Type: unplanned
    Cause: construction
    Corridor: Non-corridor
    Police Station: Yeshwanthpura
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0810208,77.5483312,False,2024-01-15 05:25:53.591000+00:00,closed,Non-corridor,Low,Yelahanka,North Zone 1,Unknown,5.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Yelahanka
    Zone: North Zone 1
    Priority: Low
    Road Closure: False
    Hour: 5.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9967437,77.5845398,False,2024-01-15 06:58:17.864000+00:00,closed,Bellary Road 1,High,Sheshadripuram,Central Zone 2,Unknown,6.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Sheshadripuram
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 6.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9968617,77.5845415,False,2024-01-15 07:00:35.862000+00:00,closed,Bellary Road 1,High,High ground,Central Zone 2,Unknown,7.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: High ground
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 7.0
    Day: Monday
    Weekend: False
    "
planned,public_event,13.081431,77.5596623,False,2024-01-15 07:42:40.477000+00:00,closed,Non-corridor,Low,Yelahanka,North Zone 1,Unknown,7.0,Monday,False,"
    Event Type: planned
    Cause: public_event
    Corridor: Non-corridor
    Police Station: Yelahanka
    Zone: North Zone 1
    Priority: Low
    Road Closure: False
    Hour: 7.0
    Day: Monday
    Weekend: False
    "
planned,public_event,13.0816543,77.5598044,False,2024-01-15 07:44:33.520000+00:00,closed,Non-corridor,Low,Yelahanka,North Zone 1,Unknown,7.0,Monday,False,"
    Event Type: planned
    Cause: public_event
    Corridor: Non-corridor
    Police Station: Yelahanka
    Zone: North Zone 1
    Priority: Low
    Road Closure: False
    Hour: 7.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9610679,77.5114574,False,2023-12-17 02:07:42.781000+00:00,closed,Non-corridor,Low,Jnanabharathi,West Zone 1,Unknown,2.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Jnanabharathi
    Zone: West Zone 1
    Priority: Low
    Road Closure: False
    Hour: 2.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0815219,77.5482176,False,2023-12-17 02:10:03.844000+00:00,closed,Non-corridor,Low,Yelahanka,North Zone 1,Unknown,2.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Yelahanka
    Zone: North Zone 1
    Priority: Low
    Road Closure: False
    Hour: 2.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9380712,77.7467428,False,2023-12-17 02:17:20.017000+00:00,closed,Non-corridor,Low,Whitefield,East Zone 1,Unknown,2.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Whitefield
    Zone: East Zone 1
    Priority: Low
    Road Closure: False
    Hour: 2.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9610812,77.5129374,False,2024-01-28 00:06:05.300000+00:00,closed,Non-corridor,Low,Jnanabharathi,Unknown,Unknown,0.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Jnanabharathi
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 0.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9935408,77.7574599,False,2024-01-28 01:29:56.721000+00:00,closed,Non-corridor,Low,Mahadevapura,Unknown,Unknown,1.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Mahadevapura
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9999998,77.6821895,False,2024-01-15 18:29:50.097000+00:00,closed,ORR East 2,High,Mahadevapura,East Zone 2,Unknown,18.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 2
    Police Station: Mahadevapura
    Zone: East Zone 2
    Priority: High
    Road Closure: False
    Hour: 18.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9857635,77.5265826,False,2023-12-17 06:51:49.650000+00:00,closed,Magadi Road,High,Kamakshipalya,West Zone 2,Unknown,6.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Magadi Road
    Police Station: Kamakshipalya
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 6.0
    Day: Sunday
    Weekend: True
    "
unplanned,others,13.031056,77.5598929,False,2023-12-17 06:25:19.398000+00:00,closed,Non-corridor,Low,Yeshwanthpura,West Zone 2,Unknown,6.0,Sunday,True,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: Yeshwanthpura
    Zone: West Zone 2
    Priority: Low
    Road Closure: False
    Hour: 6.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9186326,77.6698261,False,2024-01-15 19:21:04.167000+00:00,closed,Non-corridor,Low,Bellandur,East Zone 1,Unknown,19.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Bellandur
    Zone: East Zone 1
    Priority: Low
    Road Closure: False
    Hour: 19.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0195814,77.7085774,False,2023-12-17 10:10:13.770000+00:00,closed,Non-corridor,Low,K.R. Pura,East Zone 2,Unknown,10.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: K.R. Pura
    Zone: East Zone 2
    Priority: Low
    Road Closure: False
    Hour: 10.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.000103,77.5840237,False,2024-01-15 19:47:03.008000+00:00,closed,Bellary Road 1,High,Sadashivanagar,West Zone 2,Unknown,19.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Monday
    Weekend: False
    "
planned,construction,13.0486475,77.6457655,True,2024-01-15 20:09:49.065000+00:00,closed,Non-corridor,Low,Hennuru,East Zone 2,Unknown,20.0,Monday,False,"
    Event Type: planned
    Cause: construction
    Corridor: Non-corridor
    Police Station: Hennuru
    Zone: East Zone 2
    Priority: Low
    Road Closure: True
    Hour: 20.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0907917,77.5929433,False,2023-12-17 11:27:36.067000+00:00,closed,Non-corridor,Low,Yelahanka,North Zone 2,Unknown,11.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Yelahanka
    Zone: North Zone 2
    Priority: Low
    Road Closure: False
    Hour: 11.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0572567,77.4723691,False,2023-12-17 11:41:24.735000+00:00,closed,Non-corridor,Low,No Police Station,Unknown,Unknown,11.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 11.0
    Day: Sunday
    Weekend: True
    "
unplanned,accident,13.0079927,77.526769,False,2023-12-17 19:15:48.209000+00:00,closed,Non-corridor,Low,Rajajinagar,West Zone 1,Unknown,19.0,Sunday,True,"
    Event Type: unplanned
    Cause: accident
    Corridor: Non-corridor
    Police Station: Rajajinagar
    Zone: West Zone 1
    Priority: Low
    Road Closure: False
    Hour: 19.0
    Day: Sunday
    Weekend: True
    "
planned,construction,12.9694269,77.7006315,False,2024-01-15 21:07:01.391000+00:00,closed,ORR East 2,High,HAL Old Airport,East Zone 1,Unknown,21.0,Monday,False,"
    Event Type: planned
    Cause: construction
    Corridor: ORR East 2
    Police Station: HAL Old Airport
    Zone: East Zone 1
    Priority: High
    Road Closure: False
    Hour: 21.0
    Day: Monday
    Weekend: False
    "
